loan_status,previous_loan_defaults_on_file,loan_percent_income,loan_int_rate,person_income,loan_amnt,person_age,person_emp_exp,cb_person_cred_hist_length,credit_score
1,0,0.15,16.02,65941.0,9600.0,26.0,3,6.0,696
1,0,0.15,12.79,106253.0,15415.0,27.0,8,6.0,692
1,0,0.04,14.07,72943.0,2731.0,26.0,2,4.0,664
1,0,0.25,8.06,39456.0,10000.0,24.0,1,3.0,539
1,0,0.06,14.53,47994.0,3000.0,30.0,8,10.0,679
1,0,0.25,15.02,23606.0,6000.0,36.0,11,11.0,632
1,0,0.16,12.56,15802.0,2507.0,24.0,2,2.0,675
1,0,0.12,15.52,80447.0,9895.0,26.0,0,4.0,540
1,0,0.19,11.51,105184.0,20000.0,28.0,4,5.0,655
1,0,0.16,15.95,36746.0,6000.0,24.0,4,3.0,583
1,0,0.27,9.0,36983.0,10000.0,23.0,0,4.0,693
1,0,0.2,18.27,53987.0,10752.0,24.0,0,5.0,556
1,0,0.1,16.22,47723.0,4936.0,23.0,2,4.0,581
1,0,0.28,9.98,42760.0,12000.0,27.0,4,8.0,617
1,0,0.24,11.02,63122.0,15000.0,30.0,7,8.0,714
1,0,0.2,13.19,22972.0,4500.0,25.0,0,3.0,633
1,0,0.2,10.96,48935.0,10000.0,26.0,4,4.0,652
1,0,0.32,8.44,30780.0,10000.0,33.0,9,10.0,605
1,0,0.3,12.03,30991.0,9378.0,27.0,2,6.0,641
1,0,0.05,15.95,59574.0,3000.0,33.0,5,7.0,639
1,0,0.23,19.66,106643.0,25000.0,37.0,14,15.0,597
1,0,0.11,14.13,19253.0,2128.0,29.0,8,7.0,653
1,0,0.26,8.65,43121.0,11160.0,33.0,8,11.0,689
1,0,0.06,11.64,122450.0,7492.0,30.0,6,5.0,680
1,0,0.26,10.78,18148.0,4784.0,32.0,7,6.0,668
1,0,0.06,16.25,18554.0,1163.0,23.0,0,3.0,664
1,0,0.27,9.84,37367.0,10000.0,32.0,6,6.0,630
1,0,0.21,11.26,24109.0,5000.0,26.0,5,3.0,640
1,0,0.13,13.19,47327.0,6000.0,26.0,0,3.0,691
1,0,0.32,7.78,18809.0,6000.0,23.0,1,3.0,570
1,0,0.17,8.3,23634.0,4000.0,25.0,1,4.0,585
1,0,0.07,12.64,47583.0,3329.0,27.0,2,6.0,643
1,0,0.21,9.1,41671.0,8924.0,27.0,0,7.0,646
1,0,0.07,12.84,119023.0,7842.0,36.0,15,12.0,683
1,0,0.16,17.9,121611.0,20000.0,30.0,6,7.0,549
1,0,0.13,13.66,24757.0,3224.0,25.0,1,4.0,622
1,0,0.15,14.09,80261.0,11875.0,24.0,0,3.0,619
1,0,0.19,16.21,43240.0,8000.0,25.0,3,3.0,600
1,0,0.15,16.36,92002.0,13624.0,27.0,0,7.0,598
1,0,0.12,14.4,95656.0,11367.0,30.0,6,7.0,616
1,0,0.26,11.26,15391.0,4000.0,22.0,0,4.0,656
1,0,0.1,15.03,75603.0,7393.0,34.0,15,9.0,681
1,0,0.06,14.69,51337.0,3139.0,27.0,4,7.0,625
1,0,0.07,15.86,84004.0,6000.0,24.0,5,4.0,632
1,0,0.18,16.61,88287.0,16000.0,27.0,1,5.0,631
1,0,0.23,12.47,63611.0,14662.0,26.0,3,4.0,581
1,0,0.21,15.34,62131.0,13000.0,26.0,2,2.0,578
1,0,0.42,7.61,15584.0,6505.0,24.0,0,4.0,599
1,0,0.35,7.9,78977.0,28000.0,26.0,0,7.0,517
1,0,0.11,14.73,35425.0,3931.0,27.0,4,8.0,601
1,0,0.04,8.52,77471.0,3401.0,27.0,4,6.0,563
1,0,0.08,13.08,116741.0,9191.0,27.0,4,4.0,649
1,0,0.36,11.43,96969.0,35000.0,42.0,22,15.0,583
1,0,0.15,14.22,22914.0,3501.0,29.0,8,6.0,541
1,0,0.4,17.92,75161.0,30000.0,27.0,2,3.0,649
1,0,0.23,16.54,103580.0,24000.0,25.0,2,2.0,627
1,0,0.25,10.92,66890.0,16793.0,25.0,2,5.0,578
1,0,0.21,7.25,38134.0,8000.0,24.0,3,5.0,522
1,0,0.18,17.07,82928.0,14630.0,24.0,2,4.0,627
1,0,0.39,12.64,37114.0,14369.0,32.0,9,8.0,567
1,0,0.23,14.65,106900.0,25000.0,25.0,3,4.0,639
1,0,0.23,13.2,93860.0,21995.0,23.0,3,3.0,565
1,0,0.15,14.96,34181.0,5000.0,28.0,8,7.0,720
1,0,0.24,16.87,76220.0,17914.0,35.0,11,10.0,618
1,0,0.14,13.01,102961.0,14352.0,29.0,10,5.0,658
1,0,0.38,12.32,26061.0,10000.0,27.0,4,5.0,634
1,0,0.35,13.42,28716.0,10000.0,38.0,15,16.0,655
1,0,0.18,14.72,22398.0,4000.0,32.0,8,10.0,689
1,0,0.25,11.44,32219.0,8000.0,28.0,6,5.0,695
1,0,0.1,15.06,59756.0,6000.0,21.0,0,4.0,634
1,0,0.27,12.59,37069.0,10000.0,33.0,9,8.0,657
1,0,0.16,14.19,44386.0,7000.0,26.0,5,3.0,643
1,0,0.4,7.82,24943.0,10000.0,23.0,0,5.0,657
1,0,0.11,11.84,65709.0,7542.0,38.0,16,14.0,625
1,0,0.04,16.81,177894.0,7993.0,27.0,5,4.0,669
1,0,0.07,15.41,37193.0,2445.0,22.0,0,3.0,669
1,0,0.27,14.49,80663.0,22080.0,35.0,14,9.0,628
1,0,0.13,18.09,192035.0,25000.0,38.0,15,15.0,713
1,0,0.11,14.51,42406.0,4500.0,37.0,14,10.0,589
1,0,0.36,11.08,96916.0,35000.0,45.0,21,14.0,650
1,0,0.3,14.34,53649.0,16000.0,36.0,14,10.0,512
1,0,0.27,7.82,52763.0,14400.0,23.0,0,3.0,552
1,0,0.16,13.82,95878.0,15000.0,27.0,8,5.0,555
1,0,0.26,10.84,15583.0,4111.0,43.0,22,13.0,532
1,0,0.13,15.49,60160.0,7803.0,24.0,0,2.0,702
1,0,0.15,15.56,130211.0,20000.0,31.0,10,10.0,578
1,0,0.29,7.9,25725.0,7467.0,25.0,3,4.0,649
1,0,0.23,14.66,39552.0,9250.0,24.0,5,5.0,640
1,0,0.38,12.13,24046.0,9031.0,27.0,3,7.0,661
1,0,0.27,7.73,40877.0,10998.0,23.0,0,3.0,668
1,0,0.41,15.27,37011.0,15000.0,22.0,0,3.0,581
1,0,0.25,14.43,34951.0,8700.0,28.0,3,8.0,633
1,0,0.17,13.92,41703.0,7000.0,24.0,4,3.0,677
1,0,0.32,12.4,61104.0,19322.0,24.0,3,3.0,638
1,0,0.08,12.81,56312.0,4631.0,29.0,5,8.0,632
1,0,0.1,14.01,34552.0,3321.0,23.0,0,3.0,500
1,0,0.13,11.73,22525.0,3000.0,23.0,4,4.0,657
1,0,0.1,13.55,63441.0,6272.0,25.0,0,4.0,551
1,0,0.28,10.06,67083.0,18950.0,25.0,5,3.0,616
1,0,0.28,14.98,50353.0,14000.0,26.0,5,5.0,607
1,0,0.37,14.25,32477.0,12000.0,25.0,1,4.0,624
1,0,0.23,16.37,131430.0,30000.0,38.0,17,11.0,652
1,0,0.1,14.52,48686.0,4910.0,25.0,5,3.0,590
1,0,0.36,10.76,73448.0,26550.0,61.0,35,26.0,733
1,0,0.35,9.0,51111.0,18000.0,26.0,2,3.0,621
1,0,0.03,12.25,53929.0,1739.0,38.0,18,17.0,650
1,0,0.22,18.33,53886.0,12000.0,26.0,3,3.0,653
1,0,0.36,11.01,58295.0,21012.0,33.0,12,8.0,653
1,0,0.08,16.71,86529.0,7000.0,49.0,25,26.0,745
1,0,0.42,15.63,59929.0,25000.0,36.0,14,11.0,676
1,0,0.27,11.11,91237.0,25000.0,24.0,0,4.0,567
1,0,0.22,15.61,66896.0,15000.0,30.0,4,10.0,669
1,0,0.17,12.59,44180.0,7500.0,24.0,0,3.0,633
1,0,0.03,11.39,31015.0,1013.0,23.0,0,4.0,689
1,0,0.09,13.08,58617.0,5000.0,30.0,9,7.0,667
1,0,0.3,10.53,43062.0,12840.0,27.0,5,5.0,639
1,0,0.2,13.6,15024.0,3000.0,22.0,0,3.0,619
1,0,0.25,11.86,44111.0,11160.0,47.0,23,24.0,576
1,0,0.05,15.64,63403.0,3104.0,26.0,6,7.0,631
1,0,0.05,16.81,154384.0,7671.0,49.0,28,12.0,695
1,0,0.3,10.15,57282.0,16980.0,23.0,4,4.0,677
1,0,0.3,10.45,47504.0,14476.0,24.0,2,3.0,684
1,0,0.09,8.45,28101.0,2500.0,26.0,3,4.0,670
1,0,0.23,13.25,35420.0,7976.0,28.0,1,9.0,676
1,0,0.31,13.66,47859.0,15000.0,36.0,13,8.0,689
1,0,0.12,13.56,107939.0,12549.0,24.0,2,4.0,664
1,0,0.14,14.65,36064.0,5000.0,32.0,8,10.0,690
1,0,0.12,13.95,43104.0,5000.0,25.0,4,3.0,634
1,0,0.38,13.16,37101.0,14069.0,26.0,0,7.0,652
1,0,0.25,9.46,32226.0,8000.0,32.0,10,8.0,597
1,0,0.25,12.42,71968.0,18000.0,27.0,4,9.0,660
1,0,0.25,10.33,79206.0,20000.0,37.0,14,16.0,581
1,0,0.34,10.64,44255.0,15000.0,25.0,3,4.0,653
1,0,0.07,14.9,54877.0,4000.0,28.0,5,6.0,642
1,0,0.24,13.57,41970.0,10000.0,26.0,0,4.0,554
1,0,0.09,17.6,280740.0,25000.0,31.0,9,11.0,612
1,0,0.25,5.74,19782.0,5000.0,32.0,12,5.0,638
1,0,0.09,11.49,29599.0,2800.0,23.0,0,4.0,581
1,0,0.33,10.84,65092.0,21237.0,23.0,2,3.0,687
1,0,0.1,13.5,75027.0,7596.0,26.0,3,5.0,653
1,0,0.29,7.66,22586.0,6500.0,22.0,0,3.0,584
1,0,0.1,11.79,70747.0,7228.0,24.0,1,3.0,527
1,0,0.35,9.5,39861.0,14090.0,23.0,3,2.0,614
1,0,0.27,15.53,37147.0,10000.0,24.0,1,4.0,653
1,0,0.03,15.09,80099.0,2395.0,29.0,6,8.0,630
1,0,0.13,16.23,42765.0,5574.0,25.0,4,4.0,630
1,0,0.16,12.16,8000.0,1267.0,39.0,15,16.0,640
1,0,0.11,12.68,44044.0,5000.0,22.0,0,4.0,593
1,0,0.26,10.95,10419.0,2707.0,21.0,2,3.0,627
1,0,0.14,12.79,41682.0,5813.0,26.0,3,7.0,623
1,0,0.17,12.57,18038.0,3000.0,22.0,0,4.0,621
1,0,0.19,16.49,51771.0,10000.0,27.0,1,6.0,675
1,0,0.26,10.66,61009.0,16000.0,24.0,4,2.0,597
1,0,0.35,13.2,38285.0,13480.0,25.0,2,5.0,603
1,0,0.28,18.62,35856.0,10000.0,23.0,0,4.0,685
1,0,0.07,16.17,50296.0,3640.0,30.0,9,8.0,690
1,0,0.13,10.72,15475.0,2000.0,29.0,5,7.0,587
1,0,0.16,16.55,43107.0,7023.0,37.0,18,17.0,688
1,0,0.14,13.52,71870.0,9899.0,35.0,13,9.0,707
1,0,0.11,13.52,54008.0,6000.0,29.0,3,8.0,568
1,0,0.29,12.85,61139.0,17526.0,35.0,12,5.0,629
1,0,0.02,16.13,144985.0,2192.0,33.0,11,11.0,695
1,0,0.36,9.93,13690.0,4912.0,24.0,0,3.0,679
1,0,0.11,14.82,44682.0,5000.0,22.0,0,4.0,691
1,0,0.14,15.58,36799.0,5300.0,24.0,3,4.0,616
1,0,0.16,13.05,95720.0,15733.0,29.0,7,5.0,625
1,0,0.34,11.01,39051.0,13275.0,30.0,4,6.0,620
1,0,0.13,12.63,118387.0,15438.0,29.0,6,4.0,668
1,0,0.29,11.54,48968.0,14047.0,22.0,0,4.0,593
1,0,0.38,11.61,26516.0,10000.0,30.0,6,6.0,604
1,0,0.36,9.23,44161.0,16000.0,36.0,14,16.0,668
1,0,0.06,15.03,68700.0,3838.0,25.0,5,3.0,643
1,0,0.05,17.24,230139.0,11873.0,30.0,6,9.0,633
1,0,0.14,9.02,36968.0,5000.0,23.0,1,3.0,565
1,0,0.14,12.24,18401.0,2500.0,33.0,11,6.0,713
1,0,0.25,11.87,35911.0,8937.0,24.0,0,4.0,674
1,0,0.15,14.13,40673.0,6000.0,24.0,1,4.0,614
1,0,0.11,13.62,131166.0,14557.0,39.0,18,15.0,616
1,0,0.04,8.64,106647.0,4388.0,24.0,0,4.0,650
1,0,0.11,16.3,36926.0,4000.0,23.0,1,4.0,533
1,0,0.03,10.6,736127.0,22079.0,30.0,5,9.0,623
1,0,0.21,11.2,35551.0,7444.0,24.0,2,4.0,644
1,0,0.07,12.1,42853.0,3000.0,29.0,5,9.0,568
1,0,0.14,11.01,41095.0,5866.0,22.0,0,4.0,520
1,0,0.28,9.5,43241.0,12094.0,26.0,2,6.0,690
1,0,0.08,16.0,65950.0,5000.0,24.0,3,4.0,640
1,0,0.06,11.01,19036.0,1204.0,51.0,30,20.0,624
1,0,0.22,14.65,50794.0,11091.0,27.0,5,5.0,664
1,0,0.07,9.06,48130.0,3261.0,24.0,0,3.0,641
1,0,0.06,15.13,119343.0,7663.0,41.0,19,13.0,709
1,0,0.32,15.34,47587.0,15000.0,25.0,0,3.0,585
1,0,0.25,15.09,34829.0,8679.0,29.0,6,10.0,668
1,0,0.39,11.36,25876.0,10130.0,25.0,4,6.0,671
1,0,0.27,11.54,31070.0,8500.0,25.0,5,3.0,584
1,0,0.12,10.7,68561.0,8400.0,26.0,3,7.0,579
1,0,0.11,15.89,94478.0,10000.0,29.0,6,8.0,641
1,0,0.26,14.08,32376.0,8427.0,25.0,3,4.0,657
1,0,0.21,14.06,29137.0,6077.0,29.0,10,9.0,601
1,0,0.22,11.26,68501.0,15000.0,24.0,0,3.0,665
1,0,0.3,14.24,39572.0,12000.0,28.0,6,10.0,669
1,0,0.22,17.48,92547.0,20000.0,42.0,18,12.0,694
1,0,0.38,12.62,26255.0,10000.0,23.0,0,4.0,683
1,0,0.27,14.77,112933.0,30456.0,25.0,0,3.0,653
1,0,0.25,11.95,37232.0,9369.0,24.0,3,3.0,589
1,0,0.07,13.94,215711.0,15273.0,35.0,16,10.0,662
1,0,0.28,13.56,35995.0,10000.0,30.0,4,6.0,653
1,0,0.09,11.31,43301.0,4000.0,28.0,4,8.0,715
1,0,0.18,12.34,22514.0,4000.0,24.0,0,4.0,488
1,0,0.12,16.78,83385.0,10000.0,24.0,0,4.0,625
1,0,0.21,13.38,91497.0,19672.0,32.0,6,8.0,582
1,0,0.15,12.34,68086.0,10000.0,27.0,1,5.0,593
1,0,0.18,12.33,141789.0,25000.0,32.0,10,7.0,677
1,0,0.16,17.76,36880.0,6000.0,33.0,10,9.0,653
1,0,0.27,8.57,55475.0,15000.0,30.0,4,6.0,660
1,0,0.33,6.66,35829.0,12000.0,22.0,0,4.0,489
1,0,0.19,11.25,94576.0,18158.0,28.0,8,5.0,680
1,0,0.32,11.14,37199.0,12000.0,28.0,6,9.0,668
1,0,0.12,11.4,51333.0,6000.0,24.0,1,3.0,666
1,0,0.18,11.08,22473.0,4000.0,23.0,1,3.0,605
1,0,0.25,17.23,34563.0,8684.0,28.0,6,9.0,667
1,0,0.1,15.13,32985.0,3369.0,44.0,23,15.0,737
1,0,0.12,11.01,213440.0,24784.0,40.0,14,17.0,635
1,0,0.21,13.67,113850.0,24399.0,41.0,15,16.0,604
1,0,0.08,9.85,39640.0,3301.0,32.0,9,5.0,611
1,0,0.47,12.57,43684.0,20575.0,24.0,5,4.0,650
1,0,0.25,11.71,48284.0,12000.0,38.0,15,13.0,649
1,0,0.34,13.57,47692.0,16000.0,25.0,1,2.0,610
1,0,0.16,12.52,36775.0,6000.0,40.0,20,9.0,670
1,0,0.17,17.72,71627.0,12000.0,24.0,0,3.0,594
1,0,0.07,13.4,94709.0,6342.0,26.0,1,4.0,670
1,0,0.25,14.66,79024.0,20000.0,37.0,15,17.0,634
1,0,0.19,8.25,19442.0,3774.0,33.0,10,9.0,683
1,0,0.12,15.72,65707.0,7750.0,44.0,20,13.0,697
1,0,0.26,12.65,46798.0,12000.0,24.0,1,3.0,675
1,0,0.31,14.38,49138.0,15000.0,34.0,9,6.0,640
1,0,0.17,9.46,23827.0,4000.0,29.0,8,6.0,687
1,0,0.25,10.21,35382.0,9000.0,30.0,9,9.0,641
1,0,0.17,15.45,59500.0,10000.0,30.0,9,8.0,610
1,0,0.26,14.81,52572.0,13540.0,35.0,8,12.0,586
1,0,0.33,12.77,54988.0,17966.0,27.0,6,7.0,574
1,0,0.31,9.54,58405.0,18000.0,24.0,0,3.0,544
1,0,0.33,12.99,24070.0,8000.0,25.0,2,4.0,691
1,0,0.04,14.13,36008.0,1494.0,24.0,0,3.0,680
1,0,0.28,10.58,46440.0,13171.0,25.0,5,4.0,692
1,0,0.14,17.77,36995.0,5000.0,27.0,5,10.0,533
1,0,0.1,15.89,40118.0,4194.0,26.0,4,4.0,632
1,0,0.09,13.36,53963.0,5000.0,24.0,4,3.0,688
1,0,0.05,11.45,59540.0,3000.0,26.0,0,4.0,585
1,0,0.08,16.42,55049.0,4563.0,34.0,12,10.0,595
1,0,0.06,10.82,58363.0,3277.0,24.0,5,4.0,731
1,0,0.18,13.21,36934.0,6592.0,26.0,3,5.0,676
1,0,0.32,9.69,37024.0,11982.0,34.0,7,6.0,613
1,0,0.34,10.88,37904.0,13000.0,33.0,11,8.0,688
1,0,0.06,13.6,50502.0,3249.0,30.0,8,6.0,604
1,0,0.04,14.81,104183.0,4095.0,29.0,6,5.0,613
1,0,0.27,10.34,47152.0,12937.0,36.0,17,13.0,647
1,0,0.26,14.34,94870.0,25000.0,23.0,0,3.0,652
1,0,0.38,17.82,78480.0,30000.0,39.0,18,15.0,693
1,0,0.06,11.2,44650.0,2500.0,25.0,2,3.0,690
1,0,0.1,13.14,78054.0,7648.0,24.0,0,4.0,663
1,0,0.06,15.9,44442.0,2577.0,25.0,2,4.0,659
1,0,0.29,11.01,51558.0,14750.0,30.0,9,8.0,702
1,0,0.38,14.45,37218.0,14125.0,30.0,6,10.0,657
1,0,0.12,14.76,42803.0,5000.0,29.0,6,9.0,650
1,0,0.2,13.89,40393.0,7948.0,28.0,8,8.0,556
1,0,0.11,15.67,53928.0,6000.0,27.0,5,7.0,694
1,0,0.32,11.21,78620.0,25000.0,32.0,8,5.0,683
1,0,0.06,14.66,59895.0,3763.0,32.0,8,13.0,684
1,0,0.27,17.0,83357.0,22165.0,30.0,8,5.0,525
1,0,0.14,9.14,36843.0,5000.0,23.0,2,4.0,670
1,0,0.09,13.43,72168.0,6834.0,25.0,0,2.0,631
1,0,0.27,10.12,45021.0,12000.0,30.0,9,7.0,596
1,0,0.32,12.04,24812.0,8000.0,28.0,7,7.0,649
1,0,0.03,9.01,725801.0,25000.0,28.0,9,9.0,733
1,0,0.38,11.78,26540.0,10000.0,31.0,6,7.0,669
1,0,0.27,14.37,39195.0,10772.0,33.0,8,5.0,622
1,0,0.26,11.44,13475.0,3542.0,40.0,17,15.0,673
1,0,0.37,9.22,43478.0,16000.0,25.0,3,4.0,698
1,0,0.13,13.42,47251.0,5921.0,37.0,15,9.0,619
1,0,0.14,15.06,41522.0,6000.0,29.0,5,6.0,511
1,0,0.03,11.46,77012.0,2337.0,24.0,0,4.0,592
1,0,0.13,12.85,77815.0,10225.0,23.0,0,3.0,651
1,0,0.4,9.58,25669.0,10283.0,28.0,2,8.0,667
1,0,0.07,14.12,49933.0,3307.0,29.0,5,6.0,657
1,0,0.36,12.45,96888.0,35000.0,32.0,11,13.0,569
1,0,0.16,13.27,93470.0,15000.0,29.0,4,4.0,658
1,0,0.1,11.14,74580.0,7708.0,28.0,4,8.0,662
1,0,0.06,9.68,77952.0,5034.0,27.0,5,7.0,566
1,0,0.11,14.82,90527.0,10000.0,27.0,1,4.0,655
1,0,0.06,11.62,51407.0,3023.0,25.0,0,4.0,638
1,0,0.26,14.43,40861.0,10800.0,35.0,11,14.0,653
1,0,0.08,8.94,62764.0,5000.0,26.0,1,2.0,667
1,0,0.2,11.01,25007.0,4948.0,22.0,0,3.0,639
1,0,0.18,14.56,36141.0,6480.0,27.0,4,7.0,708
1,0,0.11,15.59,80677.0,9080.0,28.0,4,8.0,660
1,0,0.25,17.98,138803.0,35000.0,27.0,5,6.0,642
1,0,0.07,15.09,36959.0,2432.0,26.0,4,8.0,605
1,0,0.07,11.39,71821.0,5000.0,29.0,4,6.0,684
1,0,0.16,8.0,18211.0,3000.0,23.0,0,3.0,623
1,0,0.24,14.59,51230.0,12250.0,28.0,8,10.0,667
1,0,0.13,13.83,71933.0,9542.0,29.0,7,10.0,657
1,0,0.38,14.71,31470.0,12000.0,30.0,9,10.0,610
1,0,0.08,13.1,60167.0,4563.0,29.0,7,6.0,683
1,0,0.14,12.27,178543.0,24417.0,46.0,25,13.0,677
1,0,0.12,12.41,66037.0,7750.0,31.0,6,8.0,599
1,0,0.23,9.69,10607.0,2436.0,22.0,0,2.0,555
1,0,0.36,11.13,41115.0,15000.0,25.0,2,4.0,656
1,0,0.26,13.08,48902.0,12898.0,24.0,3,5.0,689
1,0,0.06,16.67,38663.0,2464.0,26.0,3,5.0,604
1,0,0.25,19.53,60147.0,15000.0,23.0,4,3.0,534
1,0,0.15,10.52,44216.0,6778.0,26.0,2,8.0,582
1,0,0.27,15.64,49019.0,13230.0,23.0,1,3.0,666
1,0,0.33,14.86,36840.0,12000.0,31.0,10,6.0,642
1,0,0.34,13.09,29597.0,10000.0,28.0,6,8.0,635
1,0,0.02,8.36,111904.0,2179.0,29.0,8,4.0,656
1,0,0.1,14.14,63903.0,6532.0,38.0,16,16.0,754
1,0,0.28,17.32,35868.0,10000.0,23.0,1,4.0,637
1,0,0.26,12.0,45649.0,12000.0,32.0,10,7.0,645
1,0,0.26,12.18,77142.0,20000.0,25.0,3,5.0,627
1,0,0.21,10.99,41837.0,8994.0,29.0,2,9.0,666
1,0,0.18,15.75,82807.0,15000.0,25.0,1,4.0,605
1,0,0.15,10.79,14588.0,2144.0,29.0,8,7.0,576
1,0,0.06,7.84,58837.0,3786.0,25.0,2,5.0,593
1,0,0.29,8.49,22284.0,6464.0,24.0,0,4.0,657
1,0,0.08,13.98,100468.0,7637.0,29.0,6,8.0,684
1,0,0.26,13.94,92373.0,24159.0,34.0,10,11.0,550
1,0,0.08,10.57,58589.0,4574.0,23.0,0,3.0,543
1,0,0.2,6.86,40522.0,7959.0,28.0,8,7.0,649
1,0,0.25,13.33,39144.0,9726.0,24.0,1,3.0,526
1,0,0.32,12.54,78417.0,25000.0,31.0,5,5.0,650
1,0,0.17,13.8,26730.0,4500.0,23.0,0,2.0,641
1,0,0.09,15.61,31427.0,2777.0,37.0,12,12.0,683
1,0,0.37,12.27,41784.0,15346.0,26.0,2,3.0,670
1,0,0.09,12.88,69219.0,6461.0,25.0,2,5.0,686
1,0,0.25,13.06,44127.0,10977.0,23.0,1,4.0,658
1,0,0.25,11.01,66668.0,16835.0,26.0,1,5.0,628
1,0,0.15,15.76,110999.0,16432.0,23.0,0,4.0,600
1,0,0.09,11.56,65579.0,6000.0,35.0,13,12.0,689
1,0,0.06,13.42,37286.0,2154.0,24.0,2,3.0,616
1,0,0.19,14.51,54712.0,10536.0,24.0,5,2.0,647
1,0,0.19,14.32,130619.0,25000.0,26.0,2,5.0,581
1,0,0.12,12.16,124210.0,14359.0,25.0,1,4.0,692
1,0,0.17,16.16,25040.0,4342.0,28.0,3,8.0,568
1,0,0.39,12.07,23840.0,9250.0,28.0,0,8.0,568
1,0,0.27,11.37,59530.0,16000.0,26.0,4,5.0,551
1,0,0.37,8.8,34431.0,12800.0,26.0,4,5.0,666
1,0,0.06,17.21,229624.0,13687.0,27.0,1,8.0,657
1,0,0.21,14.11,47936.0,10000.0,29.0,4,7.0,567
1,0,0.31,7.5,29441.0,9250.0,23.0,0,3.0,547
1,0,0.26,11.45,75172.0,19292.0,26.0,0,2.0,581
1,0,0.16,14.02,69818.0,11119.0,23.0,1,4.0,594
1,0,0.32,11.44,15440.0,5000.0,21.0,0,3.0,603
1,0,0.15,15.97,74422.0,11026.0,43.0,17,12.0,699
1,0,0.27,13.16,30061.0,8000.0,30.0,8,8.0,630
1,0,0.27,13.57,15307.0,4146.0,22.0,0,4.0,661
1,0,0.05,13.73,71718.0,3236.0,25.0,1,3.0,686
1,0,0.14,11.01,60540.0,8400.0,27.0,6,6.0,653
1,0,0.26,13.92,29897.0,7750.0,29.0,8,8.0,556
1,0,0.09,13.79,30615.0,2849.0,33.0,8,10.0,624
1,0,0.27,12.89,43073.0,11717.0,31.0,9,9.0,633
1,0,0.29,13.11,48917.0,14000.0,27.0,5,5.0,563
1,0,0.27,14.85,40982.0,11047.0,26.0,2,5.0,564
1,0,0.23,15.62,38812.0,8746.0,43.0,16,9.0,722
1,0,0.24,17.12,41631.0,10139.0,29.0,8,6.0,673
1,0,0.25,15.7,59009.0,15000.0,22.0,0,4.0,695
1,0,0.29,12.55,48612.0,14124.0,29.0,6,7.0,591
1,0,0.31,7.52,39299.0,12000.0,25.0,4,3.0,692
1,0,0.25,13.59,50180.0,12723.0,27.0,4,5.0,680
1,0,0.3,10.54,18448.0,5580.0,34.0,11,8.0,672
1,0,0.13,12.59,27241.0,3532.0,24.0,1,5.0,595
1,0,0.18,15.59,65759.0,12000.0,28.0,6,8.0,675
1,0,0.41,6.25,15149.0,6229.0,32.0,6,9.0,664
1,0,0.27,10.47,37358.0,10000.0,22.0,0,4.0,643
1,0,0.15,8.41,40215.0,5858.0,28.0,3,5.0,552
1,0,0.3,11.02,26567.0,8000.0,34.0,10,7.0,546
1,0,0.41,11.74,60579.0,25000.0,23.0,0,4.0,545
1,0,0.19,11.04,104019.0,20000.0,25.0,3,4.0,641
1,0,0.05,15.32,43963.0,2098.0,24.0,5,4.0,627
1,0,0.38,11.07,26047.0,10000.0,32.0,11,6.0,687
1,0,0.38,6.99,51576.0,19354.0,24.0,1,4.0,625
1,0,0.21,10.38,23296.0,5000.0,27.0,4,7.0,593
1,0,0.25,8.39,23926.0,6000.0,25.0,2,3.0,668
1,0,0.19,16.5,52564.0,10000.0,30.0,7,6.0,672
1,0,0.2,7.85,10919.0,2143.0,22.0,1,2.0,652
1,0,0.34,19.91,47692.0,16000.0,24.0,2,3.0,675
1,0,0.34,11.37,43146.0,14559.0,27.0,6,5.0,674
1,0,0.29,11.28,51197.0,15000.0,29.0,8,9.0,661
1,0,0.27,14.56,36916.0,10000.0,24.0,0,3.0,617
1,0,0.26,8.22,24038.0,6233.0,23.0,0,3.0,667
1,0,0.27,14.54,56203.0,15000.0,27.0,2,6.0,525
1,0,0.3,10.21,45683.0,13819.0,27.0,2,5.0,598
1,0,0.04,11.58,36800.0,1421.0,27.0,2,7.0,693
1,0,0.16,10.11,47683.0,7500.0,34.0,10,8.0,695
1,0,0.2,16.69,122185.0,25000.0,25.0,0,4.0,611
1,0,0.06,13.79,18114.0,1120.0,30.0,8,8.0,685
1,0,0.3,17.49,116746.0,35000.0,27.0,5,4.0,675
1,0,0.3,12.01,59739.0,18204.0,25.0,5,4.0,671
1,0,0.3,10.49,56058.0,16984.0,24.0,2,3.0,604
1,0,0.08,7.01,35747.0,3000.0,27.0,4,5.0,652
1,0,0.27,12.71,89897.0,24101.0,25.0,4,3.0,647
1,0,0.11,15.34,90288.0,10000.0,24.0,0,3.0,640
1,0,0.2,14.54,31535.0,6361.0,29.0,6,6.0,618
1,0,0.12,10.34,65243.0,7770.0,24.0,0,4.0,697
1,0,0.18,16.33,36809.0,6600.0,31.0,9,7.0,726
1,0,0.3,13.58,67089.0,20000.0,24.0,3,4.0,623
1,0,0.12,10.13,24251.0,3000.0,23.0,0,3.0,606
1,0,0.3,14.68,65950.0,20000.0,24.0,2,2.0,665
1,0,0.3,15.35,64030.0,19139.0,23.0,0,4.0,613
1,0,0.23,15.26,39519.0,9250.0,27.0,6,7.0,631
